exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,id,t,tdum1,tdum2,tdum3,tdum4,tdum5,tdum6,tdum7,exp2
10.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,7.04752,27.0,3.0,0,0,1,0,0,0,0,100.0
11.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,7.26193,27.0,4.0,0,0,0,1,0,0,0,121.0
12.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,7.09008,27.0,5.0,0,0,0,0,1,0,0,144.0
13.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,6.96319,27.0,6.0,0,0,0,0,0,1,0,169.0
14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,7.31322,27.0,7.0,0,0,0,0,0,0,1,196.0
26.0,50.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.7334,28.0,1.0,1,0,0,0,0,0,0,676.0
27.0,50.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.69703,28.0,2.0,0,1,0,0,0,0,0,729.0
28.0,50.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.68461,28.0,3.0,0,0,1,0,0,0,0,784.0
29.0,50.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.74524,28.0,4.0,0,0,0,1,0,0,0,841.0
30.0,50.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.73102,28.0,5.0,0,0,0,0,1,0,0,900.0
31.0,49.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.80239,28.0,6.0,0,0,0,0,0,1,0,961.0
32.0,49.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.74524,28.0,7.0,0,0,0,0,0,0,1,1024.0
31.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,6.90575,29.0,1.0,1,0,0,0,0,0,0,961.0
32.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,6.90575,29.0,2.0,0,1,0,0,0,0,0,1024.0
33.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.06219,29.0,3.0,0,0,1,0,0,0,0,1089.0
34.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.57558,29.0,4.0,0,0,0,1,0,0,0,1156.0
35.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.67322,29.0,5.0,0,0,0,0,1,0,0,1225.0
36.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.47307,29.0,6.0,0,0,0,0,0,1,0,1296.0
37.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.56008,29.0,7.0,0,0,0,0,0,0,1,1369.0
17.0,47.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,6.19644,30.0,1.0,1,0,0,0,0,0,0,289.0
18.0,47.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,6.29895,30.0,2.0,0,1,0,0,0,0,0,324.0
19.0,48.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,6.3315,30.0,3.0,0,0,1,0,0,0,0,361.0
20.0,49.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,6.36303,30.0,4.0,0,0,0,1,0,0,0,400.0
21.0,49.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,6.48158,30.0,5.0,0,0,0,0,1,0,0,441.0
22.0,45.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,6.57786,30.0,6.0,0,0,0,0,0,1,0,484.0
23.0,49.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,6.64379,30.0,7.0,0,0,0,0,0,0,1,529.0
22.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,6.90575,31.0,1.0,1,0,0,0,0,0,0,484.0
23.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,6.90575,31.0,2.0,0,1,0,0,0,0,0,529.0
24.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,7.31322,31.0,3.0,0,0,1,0,0,0,0,576.0
25.0,47.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,7.24423,31.0,4.0,0,0,0,1,0,0,0,625.0
26.0,43.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,7.48437,31.0,5.0,0,0,0,0,1,0,0,676.0
27.0,47.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,7.54961,31.0,6.0,0,0,0,0,0,1,0,729.0
28.0,45.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,7.61332,31.0,7.0,0,0,0,0,0,0,1,784.0
30.0,50.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90575,32.0,1.0,1,0,0,0,0,0,0,900.0
31.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90575,32.0,2.0,0,1,0,0,0,0,0,961.0
32.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.46737,32.0,3.0,0,0,1,0,0,0,0,1024.0
33.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.40853,32.0,4.0,0,0,0,1,0,0,0,1089.0
34.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.60589,32.0,5.0,0,0,0,0,1,0,0,1156.0
35.0,47.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,8.04879,32.0,6.0,0,0,0,0,0,1,0,1225.0
36.0,47.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.74066,32.0,7.0,0,0,0,0,0,0,1,1296.0
14.0,51.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90575,33.0,1.0,1,0,0,0,0,0,0,196.0
15.0,47.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90575,33.0,2.0,0,1,0,0,0,0,0,225.0
16.0,51.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.17012,33.0,3.0,0,0,1,0,0,0,0,256.0
17.0,47.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.27932,33.0,4.0,0,0,0,1,0,0,0,289.0
18.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.24065,33.0,5.0,0,0,0,0,1,0,0,324.0
19.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.37776,33.0,6.0,0,0,0,0,0,1,0,361.0
20.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.46737,33.0,7.0,0,0,0,0,0,0,1,400.0
45.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,5.7589,34.0,1.0,1,0,0,0,0,0,0,2025.0
46.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,5.86079,34.0,2.0,0,1,0,0,0,0,0,2116.0
47.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,5.82305,34.0,3.0,0,0,1,0,0,0,0,2209.0
48.0,49.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,5.94803,34.0,4.0,0,0,0,1,0,0,0,2304.0
49.0,50.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,6.24804,34.0,5.0,0,0,0,0,1,0,0,2401.0
50.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,6.20658,34.0,6.0,0,0,0,0,0,1,0,2500.0
51.0,46.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,5.98394,34.0,7.0,0,0,0,0,0,0,1,2601.0
8.0,30.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,13.0,1.0,6.51471,35.0,1.0,1,0,0,0,0,0,0,64.0
9.0,49.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,13.0,1.0,6.6107,35.0,2.0,0,1,0,0,0,0,0,81.0
10.0,48.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,13.0,1.0,6.39693,35.0,3.0,0,0,1,0,0,0,0,100.0
11.0,49.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,13.0,1.0,6.75227,35.0,4.0,0,0,0,1,0,0,0,121.0
12.0,34.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,13.0,1.0,6.88653,35.0,5.0,0,0,0,0,1,0,0,144.0
13.0,48.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,13.0,1.0,7.01212,35.0,6.0,0,0,0,0,0,1,0,169.0
14.0,45.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,13.0,1.0,7.02554,35.0,7.0,0,0,0,0,0,0,1,196.0
15.0,52.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,6.62007,36.0,1.0,1,0,0,0,0,0,0,225.0
16.0,47.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,6.77422,36.0,2.0,0,1,0,0,0,0,0,256.0
17.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,7.1309,36.0,3.0,0,0,1,0,0,0,0,289.0
18.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,7.08841,36.0,4.0,0,0,0,1,0,0,0,324.0
19.0,48.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,7.1309,36.0,5.0,0,0,0,0,1,0,0,361.0
20.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,6.90776,36.0,6.0,0,0,0,0,0,1,0,400.0
21.0,41.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,7.18007,36.0,7.0,0,0,0,0,0,0,1,441.0
12.0,52.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,6.90575,37.0,1.0,1,0,0,0,0,0,0,144.0
13.0,47.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,6.7417,37.0,2.0,0,1,0,0,0,0,0,169.0
14.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.00307,37.0,3.0,0,0,1,0,0,0,0,196.0
15.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.1309,37.0,4.0,0,0,0,1,0,0,0,225.0
16.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.14283,37.0,5.0,0,0,0,0,1,0,0,256.0
17.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.28276,37.0,6.0,0,0,0,0,0,1,0,289.0
18.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,7.40914,37.0,7.0,0,0,0,0,0,0,1,324.0
10.0,48.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.05209,38.0,1.0,1,0,0,0,0,0,0,100.0
11.0,49.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.05209,38.0,2.0,0,1,0,0,0,0,0,121.0
12.0,48.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.05209,38.0,3.0,0,0,1,0,0,0,0,144.0
13.0,48.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.36819,38.0,4.0,0,0,0,1,0,0,0,169.0
14.0,49.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.43615,38.0,5.0,0,0,0,0,1,0,0,196.0
15.0,48.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.54965,38.0,6.0,0,0,0,0,0,1,0,225.0
16.0,49.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.52209,38.0,7.0,0,0,0,0,0,0,1,256.0
6.0,47.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,6.47697,39.0,1.0,1,0,0,0,0,0,0,36.0
7.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,6.58617,39.0,2.0,0,1,0,0,0,0,0,49.0
8.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,6.47697,39.0,3.0,0,0,1,0,0,0,0,64.0
9.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,6.52942,39.0,4.0,0,0,0,1,0,0,0,81.0
10.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,6.80239,39.0,5.0,0,0,0,0,1,0,0,100.0
11.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,6.77992,39.0,6.0,0,0,0,0,0,1,0,121.0
12.0,51.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,6.80793,39.0,7.0,0,0,0,0,0,0,1,144.0
30.0,47.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,6.35784,40.0,1.0,1,0,0,0,0,0,0,900.0
31.0,39.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,6.49979,40.0,2.0,0,1,0,0,0,0,0,961.0
32.0,32.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,6.58203,40.0,3.0,0,0,1,0,0,0,0,1024.0
33.0,35.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,6.69456,40.0,4.0,0,0,0,1,0,0,0,1089.0
34.0,47.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,6.78784,40.0,5.0,0,0,0,0,1,0,0,1156.0
35.0,45.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,6.90776,40.0,6.0,0,0,0,0,0,1,0,1225.0
36.0,47.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,7.35819,40.0,7.0,0,0,0,0,0,0,1,1296.0
20.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90575,41.0,1.0,1,0,0,0,0,0,0,400.0
21.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90575,41.0,2.0,0,1,0,0,0,0,0,441.0
22.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,7.37776,41.0,3.0,0,0,1,0,0,0,0,484.0
23.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,7.49109,41.0,4.0,0,0,0,1,0,0,0,529.0
24.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,7.57558,41.0,5.0,0,0,0,0,1,0,0,576.0
25.0,48.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,7.52833,41.0,6.0,0,0,0,0,0,1,0,625.0
26.0,47.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,7.745,41.0,7.0,0,0,0,0,0,0,1,676.0
30.0,38.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,1.0,6.2186,42.0,1.0,1,0,0,0,0,0,0,900.0
31.0,41.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,1.0,6.49375,42.0,2.0,0,1,0,0,0,0,0,961.0
32.0,51.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,1.0,6.58064,42.0,3.0,0,0,1,0,0,0,0,1024.0
33.0,50.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,1.0,6.6896,42.0,4.0,0,0,0,1,0,0,0,1089.0
34.0,42.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,1.0,6.79347,42.0,5.0,0,0,0,0,1,0,0,1156.0
35.0,50.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,1.0,6.92461,42.0,6.0,0,0,0,0,0,1,0,1225.0
36.0,49.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,1.0,7.02554,42.0,7.0,0,0,0,0,0,0,1,1296.0
5.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.68461,43.0,1.0,1,0,0,0,0,0,0,25.0
6.0,47.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.84375,43.0,2.0,0,1,0,0,0,0,0,36.0
7.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90776,43.0,3.0,0,0,1,0,0,0,0,49.0
8.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.00307,43.0,4.0,0,0,0,1,0,0,0,64.0
9.0,46.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.1309,43.0,5.0,0,0,0,0,1,0,0,81.0
10.0,45.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.40853,43.0,6.0,0,0,0,0,0,1,0,100.0
11.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.43838,43.0,7.0,0,0,0,0,0,0,1,121.0
7.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,6.90575,44.0,1.0,1,0,0,0,0,0,0,49.0
8.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,6.90575,44.0,2.0,0,1,0,0,0,0,0,64.0
9.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,7.20786,44.0,3.0,0,0,1,0,0,0,0,81.0
10.0,47.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,7.31322,44.0,4.0,0,0,0,1,0,0,0,100.0
11.0,46.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,7.43838,44.0,5.0,0,0,0,0,1,0,0,121.0
12.0,46.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,7.49332,44.0,6.0,0,0,0,0,0,1,0,144.0
13.0,46.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,7.6009,44.0,7.0,0,0,0,0,0,0,1,169.0
13.0,49.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,6.22456,45.0,1.0,1,0,0,0,0,0,0,169.0
14.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,6.33328,45.0,2.0,0,1,0,0,0,0,0,196.0
15.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,6.30992,45.0,3.0,0,0,1,0,0,0,0,225.0
16.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,6.47697,45.0,4.0,0,0,0,1,0,0,0,256.0
17.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,6.63332,45.0,5.0,0,0,0,0,1,0,0,289.0
18.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,6.68211,45.0,6.0,0,0,0,0,0,1,0,324.0
19.0,49.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,6.65286,45.0,7.0,0,0,0,0,0,0,1,361.0
6.0,42.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.12687,46.0,1.0,1,0,0,0,0,0,0,36.0
7.0,44.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.23245,46.0,2.0,0,1,0,0,0,0,0,49.0
8.0,48.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.32615,46.0,3.0,0,0,1,0,0,0,0,64.0
9.0,47.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.32436,46.0,4.0,0,0,0,1,0,0,0,81.0
10.0,48.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.4677,46.0,5.0,0,0,0,0,1,0,0,100.0
11.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.60665,46.0,6.0,0,0,0,0,0,1,0,121.0
12.0,47.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.55108,46.0,7.0,0,0,0,0,0,0,1,144.0
26.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,6.90575,47.0,1.0,1,0,0,0,0,0,0,676.0
27.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,6.90575,47.0,2.0,0,1,0,0,0,0,0,729.0
28.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.04752,47.0,3.0,0,0,1,0,0,0,0,784.0
29.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.09008,47.0,4.0,0,0,0,1,0,0,0,841.0
30.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.20786,47.0,5.0,0,0,0,0,1,0,0,900.0
31.0,47.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.11802,47.0,6.0,0,0,0,0,0,1,0,961.0
32.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.09008,47.0,7.0,0,0,0,0,0,0,1,1024.0
26.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,6.90575,48.0,1.0,1,0,0,0,0,0,0,676.0
27.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,6.90575,48.0,2.0,0,1,0,0,0,0,0,729.0
28.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,7.1309,48.0,3.0,0,0,1,0,0,0,0,784.0
29.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,7.22621,48.0,4.0,0,0,0,1,0,0,0,841.0
30.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.1309,48.0,5.0,0,0,0,0,1,0,0,900.0
31.0,41.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.31322,48.0,6.0,0,0,0,0,0,1,0,961.0
32.0,49.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,7.43838,48.0,7.0,0,0,0,0,0,0,1,1024.0
31.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,6.90575,49.0,1.0,1,0,0,0,0,0,0,961.0
32.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,6.90575,49.0,2.0,0,1,0,0,0,0,0,1024.0
33.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,7.6009,49.0,3.0,0,0,1,0,0,0,0,1089.0
34.0,48.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,7.67601,49.0,4.0,0,0,0,1,0,0,0,1156.0
35.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,7.7021,49.0,5.0,0,0,0,0,1,0,0,1225.0
36.0,49.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,7.69621,49.0,6.0,0,0,0,0,0,1,0,1296.0
37.0,48.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,7.82084,49.0,7.0,0,0,0,0,0,0,1,1369.0
31.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,6.27099,50.0,1.0,1,0,0,0,0,0,0,961.0
32.0,45.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,6.39859,50.0,2.0,0,1,0,0,0,0,0,1024.0
33.0,43.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,6.48311,50.0,3.0,0,0,1,0,0,0,0,1089.0
34.0,48.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,6.55678,50.0,4.0,0,0,0,1,0,0,0,1156.0
35.0,46.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,6.65544,50.0,5.0,0,0,0,0,1,0,0,1225.0
36.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,6.74876,50.0,6.0,0,0,0,0,0,1,0,1296.0
37.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,6.84907,50.0,7.0,0,0,0,0,0,0,1,1369.0
31.0,45.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,6.90575,51.0,1.0,1,0,0,0,0,0,0,961.0
32.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,6.90575,51.0,2.0,0,1,0,0,0,0,0,1024.0
33.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,7.6009,51.0,3.0,0,0,1,0,0,0,0,1089.0
34.0,47.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,7.64969,51.0,4.0,0,0,0,1,0,0,0,1156.0
35.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,7.82405,51.0,5.0,0,0,0,0,1,0,0,1225.0
36.0,47.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,7.86327,51.0,6.0,0,0,0,0,0,1,0,1296.0
37.0,44.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,7.91936,51.0,7.0,0,0,0,0,0,0,1,1369.0
25.0,46.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90575,52.0,1.0,1,0,0,0,0,0,0,625.0
26.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90575,52.0,2.0,0,1,0,0,0,0,0,676.0
27.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.24423,52.0,3.0,0,0,1,0,0,0,0,729.0
28.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.1309,52.0,4.0,0,0,0,1,0,0,0,784.0
29.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.46737,52.0,5.0,0,0,0,0,1,0,0,841.0
30.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.6009,52.0,6.0,0,0,0,0,0,1,0,900.0
31.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,16.0,0.0,7.64969,52.0,7.0,0,0,0,0,0,0,1,961.0
13.0,47.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,0.0,6.43615,53.0,1.0,1,0,0,0,0,0,0,169.0
14.0,49.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,0.0,6.90575,53.0,2.0,0,1,0,0,0,0,0,196.0
15.0,48.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,6.95655,53.0,3.0,0,0,1,0,0,0,0,225.0
16.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,6.95655,53.0,4.0,0,0,0,1,0,0,0,256.0
